type,subtype,updated_type,updated_subtype,updated_subsubtype,binned_latitude,binned_longitude,alert_count
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On_road,Traffic_light_fault,41.91,-87.77,3
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On_road,Traffic_light_fault,41.91,-87.79,3
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On_road,Traffic_light_fault,41.97,-87.74,3
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On_road,Traffic_light_fault,41.97,-87.77,3
HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,42.0,-87.76,3
HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,Hazard,On_road,Emergency_vehicle,41.69,-87.66,3
HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,Hazard,On_road,Emergency_vehicle,41.69,-87.72,3
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On_road,Traffic_light_fault,41.96,-87.69,3
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.92,-87.7,3
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.92,-87.73,3
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.92,-87.75,3
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.92,-87.76,3
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.9,-87.67,3
HAZARD,Unclassified,Hazard,Unclassified,Unclassified,41.97,-87.79,3
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On_road,Pot_hole,41.99,-87.65,3
HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On_road,Object,41.92,-87.77,3
HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On_road,Object,41.92,-87.78,3
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On_road,Pot_hole,41.91,-87.62,3
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.79,-87.58,3
JAM,Unclassified,Jam,Unclassified,Unclassified,41.82,-87.66,3
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.72,-87.65,3
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.69,-87.67,3
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.69,-87.68,3
JAM,JAM_HEAVY_TRAFFIC,Jam,Heavy_traffic,Unclassified,41.74,-87.6,3
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On_road,Construction,41.76,-87.57,3
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On_road,Construction,41.76,-87.58,3
JAM,JAM_HEAVY_TRAFFIC,Jam,Heavy_traffic,Unclassified,41.74,-87.73,3
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On_road,Traffic_light_fault,41.95,-87.7,3
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On_road,Traffic_light_fault,41.95,-87.71,3
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.87,-87.7,3
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.79,-87.67,3
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On_road,Construction,41.82,-87.59,3
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.75,-87.74,3
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On_road,Traffic_light_fault,41.92,-87.76,3
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.74,-87.59,3
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.89,-87.67,3
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On_road,Traffic_light_fault,41.96,-87.7,3
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On_road,Traffic_light_fault,41.96,-87.88,3
HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On_road,Object,41.74,-87.71,3
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.72,-87.58,3
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.88,-87.74,3
HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On_road,Object,41.99,-87.78,3
HAZARD,Unclassified,Hazard,Unclassified,Unclassified,41.99,-87.91,3
HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On_road,Object,41.72,-87.65,3
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On_road,Traffic_light_fault,41.93,-87.77,3
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On_road,Traffic_light_fault,41.93,-87.78,3
HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On_road,Object,41.99,-87.84,3
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On_road,Construction,41.77,-87.71,3
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.74,-87.67,3
HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On_road,Object,41.98,-87.68,3
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.72,-87.56,3
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.83,-87.68,3
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.84,-87.61,3
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.86,-87.67,3
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.88,-87.72,3
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.77,-87.57,3
HAZARD,Unclassified,Hazard,Unclassified,Unclassified,42.0,-87.71,3
HAZARD,Unclassified,Hazard,Unclassified,Unclassified,42.0,-87.75,3
HAZARD,Unclassified,Hazard,Unclassified,Unclassified,42.0,-87.79,3
HAZARD,Unclassified,Hazard,Unclassified,Unclassified,42.0,-87.8,3
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On_road,Traffic_light_fault,41.95,-87.9,3
JAM,JAM_HEAVY_TRAFFIC,Jam,Heavy_traffic,Unclassified,41.69,-87.72,3
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.75,-87.6,3
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.74,-87.62,3
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On_road,Construction,41.8,-87.73,3
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On_road,Construction,41.8,-87.75,3
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On_road,Construction,41.8,-87.79,3
JAM,JAM_HEAVY_TRAFFIC,Jam,Heavy_traffic,Unclassified,41.68,-87.66,3
JAM,JAM_HEAVY_TRAFFIC,Jam,Heavy_traffic,Unclassified,41.68,-87.67,3
JAM,JAM_HEAVY_TRAFFIC,Jam,Heavy_traffic,Unclassified,41.67,-87.64,3
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On_road,Construction,41.81,-87.69,3
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.8,-87.8,3
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.81,-87.58,3
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On_road,Traffic_light_fault,41.94,-87.65,3
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.77,-87.64,3
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On_road,Traffic_light_fault,41.94,-87.77,3
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.76,-87.68,3
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On_shoulder,Car_stopped,41.98,-87.86,3
ROAD_CLOSED,Unclassified,Road_closed,Unclassified,Unclassified,41.98,-87.78,3
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On_road,Construction,41.96,-87.79,3
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.99,-87.75,3
ROAD_CLOSED,Unclassified,Road_closed,Unclassified,Unclassified,41.98,-87.68,3
HAZARD,HAZARD_ON_ROAD_ROAD_KILL,Hazard,On_road,Road_kill,41.98,-87.73,3
HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On_road,Object,41.69,-87.72,3
HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On_road,Object,41.68,-87.64,3
HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On_road,Object,41.68,-87.67,3
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On_road,Construction,41.96,-87.66,3
HAZARD,HAZARD_ON_ROAD_ROAD_KILL,Hazard,On_road,Road_kill,41.95,-87.64,3
ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Unclassified,41.74,-87.59,3
HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On_road,Object,41.94,-87.78,3
HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,Hazard,On_road,Emergency_vehicle,41.77,-87.66,2
ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Unclassified,41.72,-87.66,2
ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Unclassified,41.69,-87.61,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.99,-87.7,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.99,-87.69,2
HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On_road,Object,41.7,-87.62,2
HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On_road,Object,41.68,-87.62,2
HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On_road,Object,41.69,-87.7,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,42.0,-87.81,2
HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On_road,Object,41.8,-87.61,2
JAM,JAM_STAND_STILL_TRAFFIC,Jam,Stand_still_traffic,Unclassified,41.69,-87.63,2
HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,Hazard,On_road,Emergency_vehicle,41.76,-87.6,2
ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Unclassified,41.72,-87.6,2
ROAD_CLOSED,Unclassified,Road_closed,Unclassified,Unclassified,41.98,-87.75,2
HAZARD,HAZARD_WEATHER_FOG,Hazard,Weather,Fog,41.65,-87.58,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,42.02,-87.66,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,42.02,-87.67,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,42.01,-87.67,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,42.01,-87.7,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,42.0,-87.71,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,42.0,-87.78,2
ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Unclassified,41.74,-87.74,2
ROAD_CLOSED,Unclassified,Road_closed,Unclassified,Unclassified,41.96,-87.88,2
ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Unclassified,41.76,-87.6,2
ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Unclassified,41.69,-87.67,2
ROAD_CLOSED,Unclassified,Road_closed,Unclassified,Unclassified,41.96,-87.64,2
HAZARD,HAZARD_ON_ROAD_ROAD_KILL,Hazard,On_road,Road_kill,41.99,-87.74,2
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On_shoulder,Car_stopped,42.0,-87.93,2
HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,Hazard,On_road,Emergency_vehicle,41.75,-87.71,2
HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,Hazard,On_road,Emergency_vehicle,41.75,-87.72,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.75,-87.72,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.74,-87.58,2
HAZARD,HAZARD_ON_ROAD_ICE,Hazard,On_road,Ice,41.72,-87.64,2
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.84,-87.74,2
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.8,-87.61,2
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.8,-87.62,2
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.8,-87.68,2
JAM,JAM_HEAVY_TRAFFIC,Jam,Heavy_traffic,Unclassified,41.68,-87.72,2
JAM,JAM_HEAVY_TRAFFIC,Jam,Heavy_traffic,Unclassified,41.67,-87.56,2
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On_road,Construction,41.8,-87.62,2
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.8,-87.74,2
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.82,-87.75,2
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On_road,Traffic_light_fault,41.94,-87.66,2
HAZARD,Unclassified,Hazard,Unclassified,Unclassified,42.02,-87.82,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.77,-87.62,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.77,-87.68,2
HAZARD,HAZARD_ON_ROAD_ICE,Hazard,On_road,Ice,41.76,-87.63,2
JAM,Unclassified,Jam,Unclassified,Unclassified,41.91,-87.8,2
HAZARD,Unclassified,Hazard,Unclassified,Unclassified,42.0,-87.73,2
HAZARD,Unclassified,Hazard,Unclassified,Unclassified,42.0,-87.74,2
HAZARD,Unclassified,Hazard,Unclassified,Unclassified,41.99,-87.73,2
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.77,-87.61,2
JAM,Unclassified,Jam,Unclassified,Unclassified,41.9,-87.78,2
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.79,-87.61,2
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.74,-87.65,2
HAZARD,Unclassified,Hazard,Unclassified,Unclassified,41.99,-87.85,2
HAZARD,Unclassified,Hazard,Unclassified,Unclassified,41.99,-87.86,2
JAM,JAM_HEAVY_TRAFFIC,Jam,Heavy_traffic,Unclassified,41.69,-87.62,2
JAM,JAM_HEAVY_TRAFFIC,Jam,Heavy_traffic,Unclassified,41.69,-87.65,2
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On_road,Construction,41.8,-87.64,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.76,-87.73,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.75,-87.63,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.74,-87.73,2
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.87,-87.63,2
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.87,-87.67,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.73,-87.59,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.73,-87.6,2
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On_road,Construction,41.78,-87.71,2
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On_road,Construction,41.78,-87.77,2
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On_road,Construction,41.77,-87.56,2
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On_road,Construction,41.78,-87.57,2
JAM,JAM_HEAVY_TRAFFIC,Jam,Heavy_traffic,Unclassified,41.7,-87.56,2
JAM,JAM_HEAVY_TRAFFIC,Jam,Heavy_traffic,Unclassified,41.7,-87.64,2
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.85,-87.66,2
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.85,-87.69,2
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.84,-87.69,2
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.81,-87.59,2
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.81,-87.68,2
HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On_road,Object,41.74,-87.66,2
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On_road,Construction,41.81,-87.64,2
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.73,-87.59,2
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.77,-87.72,2
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On_road,Traffic_light_fault,41.94,-87.79,2
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On_road,Traffic_light_fault,41.93,-87.81,2
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.76,-87.58,2
HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On_road,Object,41.98,-87.76,2
HAZARD,Unclassified,Hazard,Unclassified,Unclassified,41.98,-87.76,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.79,-87.66,2
HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On_road,Object,41.99,-87.8,2
HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On_road,Object,41.99,-87.81,2
HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On_road,Object,41.99,-87.82,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.7,-87.56,2
HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On_road,Object,41.75,-87.65,2
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On_road,Construction,41.76,-87.56,2
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On_road,Pot_hole,42.0,-87.78,2
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.74,-87.58,2
HAZARD,Unclassified,Hazard,Unclassified,Unclassified,41.97,-87.69,2
HAZARD,Unclassified,Hazard,Unclassified,Unclassified,41.97,-87.7,2
HAZARD,Unclassified,Hazard,Unclassified,Unclassified,41.97,-87.78,2
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.89,-87.69,2
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.89,-87.7,2
JAM,JAM_HEAVY_TRAFFIC,Jam,Heavy_traffic,Unclassified,41.73,-87.68,2
JAM,JAM_HEAVY_TRAFFIC,Jam,Heavy_traffic,Unclassified,41.72,-87.57,2
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On_road,Pot_hole,41.87,-87.78,2
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On_road,Pot_hole,41.86,-87.7,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.72,-87.57,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.72,-87.62,2
HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On_road,Object,41.99,-87.76,2
HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On_road,Object,41.72,-87.61,2
HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On_road,Object,41.72,-87.67,2
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.91,-87.75,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.71,-87.62,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.71,-87.63,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.71,-87.64,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.68,-87.65,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.68,-87.67,2
JAM,JAM_HEAVY_TRAFFIC,Jam,Heavy_traffic,Unclassified,41.74,-87.69,2
JAM,Unclassified,Jam,Unclassified,Unclassified,41.83,-87.73,2
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.87,-87.68,2
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.87,-87.69,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.78,-87.68,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.78,-87.8,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.77,-87.57,2
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.75,-87.7,2
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On_road,Traffic_light_fault,41.91,-87.68,2
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On_road,Pot_hole,42.02,-87.71,2
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.69,-87.66,2
HAZARD,HAZARD_ON_ROAD_ICE,Hazard,On_road,Ice,41.94,-87.72,2
HAZARD,HAZARD_ON_ROAD_ICE,Hazard,On_road,Ice,41.82,-87.74,2
HAZARD,HAZARD_ON_ROAD_ICE,Hazard,On_road,Ice,41.81,-87.63,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.79,-87.61,2
JAM,Unclassified,Jam,Unclassified,Unclassified,41.82,-87.71,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.68,-87.68,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.66,-87.63,2
HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,42.02,-87.66,2
HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,42.02,-87.67,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.7,-87.66,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.69,-87.56,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.69,-87.61,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.69,-87.64,2
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.91,-87.72,2
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.91,-87.73,2
ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Unclassified,42.02,-87.68,2
ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Unclassified,42.01,-87.67,2
ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Unclassified,42.01,-87.68,2
JAM,Unclassified,Jam,Unclassified,Unclassified,41.95,-87.85,2
JAM,Unclassified,Jam,Unclassified,Unclassified,41.95,-87.89,2
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On_road,Traffic_light_fault,41.91,-87.78,2
HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,42.01,-87.67,2
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On_road,Traffic_light_fault,41.96,-87.66,2
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.92,-87.66,2
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.9,-87.71,2
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.9,-87.77,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.81,-87.7,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.8,-87.64,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.8,-87.68,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.8,-87.72,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.8,-87.76,2
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.93,-87.8,2
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On_road,Traffic_light_fault,41.99,-87.82,2
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.92,-87.78,2
HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,42.01,-87.71,2
HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,42.01,-87.77,2
HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,42.01,-87.78,2
HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,42.01,-87.82,2
ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Unclassified,41.93,-87.65,2
HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On_road,Object,41.91,-87.76,2
HAZARD,HAZARD_ON_ROAD_ICE,Hazard,On_road,Ice,41.92,-87.63,2
HAZARD,HAZARD_ON_ROAD_ICE,Hazard,On_road,Ice,41.92,-87.67,2
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On_road,Traffic_light_fault,41.98,-87.84,2
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On_road,Traffic_light_fault,41.98,-87.88,2
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On_road,Traffic_light_fault,41.98,-87.89,2
HAZARD,Unclassified,Hazard,Unclassified,Unclassified,41.96,-87.71,2
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On_road,Construction,42.02,-87.71,2
JAM,Unclassified,Jam,Unclassified,Unclassified,41.96,-87.92,2
ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Unclassified,42.02,-87.66,2
HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,41.81,-87.67,2
HAZARD,Unclassified,Hazard,Unclassified,Unclassified,41.96,-87.8,2
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On_road,Construction,41.86,-87.74,2
HAZARD,Unclassified,Hazard,Unclassified,Unclassified,41.95,-87.68,2
JAM,Unclassified,Jam,Unclassified,Unclassified,41.97,-87.8,2
ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Unclassified,41.99,-87.69,2
ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Unclassified,41.99,-87.7,2
JAM,JAM_HEAVY_TRAFFIC,Jam,Heavy_traffic,Unclassified,41.77,-87.6,2
HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Hazard,On_road,Lane_closed,41.98,-87.82,2
HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,41.99,-87.86,2
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On_road,Construction,41.72,-87.68,2
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On_road,Construction,41.74,-87.74,2
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On_road,Construction,41.73,-87.6,2
